sequence id;impulse id;recorded at local;timeseries file;summary file;calibration profile id;impulse index;flip angle;pose number;hole number;read stepper y offset;read colibri z offset;start time ms;valve close time ms;capture end time ms;arduino valve open duration ms;target regulator pressure;average actual regulator pressure;average pressure before valve;average force reading;average force 1;average force 2;maximum flow;volume l;nozzle 1 used;nozzle 2 used;nozzle 3 used;nozzle 4 used;valve open sample count;pressure sample count;flow sample count;force baseline n;force baseline standard deviation n;peak force n;time to peak ms;force rise 10-90 ms;force fall 90-10 ms;force fwhm ms;force impulse ns;force plateau mean n;force plateau standard deviation n;actual minus target pressure bar;peak force per actual pressure n per bar;force 1 share percent;force 2 share percent
20260918_162220_794;20260918_162220_794_i0001;2026-09-18T16:22:27.058+02:00;impulse_0001_20260918_162220_794_i0001_p3p000bar_mask7_timeseries.csv;impulse_0001_20260918_162220_794_i0001_p3p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;1;-1;-1;-1;-75,935;-1;6799953,000;6800000,000;6800503,000;50,000;3,000;2,96054;0,6524866666666667;0,4282;0,2874;0,1408;145,756;0,233337;1;1;1;0;2;0;72;0,303844;0,303863;-0,123354;7,568;;;;0,000000;-0,300793;0,079549;-0,039460;-0,041666;;
20260918_162220_794;20260918_162220_794_i0002;2026-09-18T16:22:29.128+02:00;impulse_0002_20260918_162220_794_i0002_p3p000bar_mask7_timeseries.csv;impulse_0002_20260918_162220_794_i0002_p3p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;2;-1;-1;-1;-75,935;-1;6801984,000;6802062,000;6802534,000;50,000;3,000;2,98379;0,91739;0,4450;0,2990;0,1460;146,504;0,236731;1;1;1;0;2;0;76;0,228529;0,287583;-0,056782;13,893;;;;0,000000;-0,219401;0,081362;-0,016210;-0,019030;;
20260918_162220_794;20260918_162220_794_i0003;2026-09-18T16:22:31.165+02:00;impulse_0003_20260918_162220_794_i0003_p3p000bar_mask7_timeseries.csv;impulse_0003_20260918_162220_794_i0003_p3p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;3;-1;-1;-1;-75,935;-1;6804031,000;6804078,000;6804581,000;50,000;3,000;2,9850166666666667;0,6383466666666666;0,4392;0,2950;0,1442;146,367;0,233684;1;1;1;0;2;0;70;0,278173;0,299512;0,364917;0,277;;3,755;;0,001389;-0,204493;0,208064;-0,014983;0,122249;;
20260918_162220_794;20260918_162220_794_i0004;2026-09-18T16:22:33.220+02:00;impulse_0004_20260918_162220_794_i0004_p3p000bar_mask7_timeseries.csv;impulse_0004_20260918_162220_794_i0004_p3p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;4;-1;-1;-1;-75,935;-1;6806093,000;6806140,000;6806643,000;50,000;3,000;2,9738433333333334;0,6235966666666667;0,4296;0,2885;0,1411;145,573;0,234901;1;1;1;0;2;0;74;0,312329;0,295047;-0,137953;12,556;;;;0,000000;-0,306929;0,084227;-0,026157;-0,046389;;
20260918_162220_794;20260918_162220_794_i0005;2026-09-18T16:22:35.306+02:00;impulse_0005_20260918_162220_794_i0005_p3p000bar_mask7_timeseries.csv;impulse_0005_20260918_162220_794_i0005_p3p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;5;-1;-1;-1;-75,935;-1;6808140,000;6808218,000;6808690,000;50,000;3,000;2,99094;0,84536;0,4254;0,2862;0,1392;145,436;0,237092;1;1;1;0;2;0;76;0,227666;0,286287;-0,019133;0,277;;;;0,000000;-0,228670;0,101541;-0,009060;-0,006397;;
20260918_162220_794;20260918_162220_794_i0006;2026-09-18T16:22:40.314+02:00;impulse_0006_20260918_162220_794_i0006_p3p250bar_mask7_timeseries.csv;impulse_0006_20260918_162220_794_i0006_p3p250bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;6;-1;-1;-1;-75,935;-1;6813187,000;6813234,000;6813737,000;50,000;3,250;3,245643333333333;0,60437;0,4700;0,3150;0,1550;153,310;0,246792;1;1;1;0;2;0;73;0,343880;0,334285;0,019298;0,364;;0,125;;0,000004;-0,336275;0,120253;-0,004357;0,005946;;
20260918_162220_794;20260918_162220_794_i0007;2026-09-18T16:22:42.381+02:00;impulse_0007_20260918_162220_794_i0007_p3p250bar_mask7_timeseries.csv;impulse_0007_20260918_162220_794_i0007_p3p250bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;7;-1;-1;-1;-75,935;-1;6815234,000;6815281,000;6815784,000;50,000;3,250;3,23374;0,8556333333333334;0,4665;0,3133;0,1532;152,150;0,244381;1;1;1;0;2;0;74;0,248725;0,322477;0,367617;0,065;;2,715;;0,000697;-0,209963;0,169738;-0,016260;0,113682;;
20260918_162220_794;20260918_162220_794_i0008;2026-09-18T16:22:44.463+02:00;impulse_0008_20260918_162220_794_i0008_p3p250bar_mask7_timeseries.csv;impulse_0008_20260918_162220_794_i0008_p3p250bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;8;-1;-1;-1;-75,935;-1;6817312,000;6817390,000;6817862,000;50,000;3,250;3,21067;1,11942;0,4617;0,3103;0,1514;152,242;0,245660;1;1;1;0;2;0;74;0,329382;0,333945;-0,216626;17,583;;;;0,000000;-0,326730;0,058942;-0,039330;-0,067471;;
20260918_162220_794;20260918_162220_794_i0009;2026-09-18T16:22:46.474+02:00;impulse_0009_20260918_162220_794_i0009_p3p250bar_mask7_timeseries.csv;impulse_0009_20260918_162220_794_i0009_p3p250bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;9;-1;-1;-1;-75,935;-1;6819328,000;6819375,000;6819878,000;50,000;3,250;3,2220833333333334;0,6988733333333333;0,4656;0,3124;0,1532;152,562;0,246113;1;1;1;0;2;0;73;0,296586;0,329333;0,419801;1,411;;3,881;;0,002324;-0,209056;0,242747;-0,027917;0,130289;;
20260918_162220_794;20260918_162220_794_i0010;2026-09-18T16:22:48.588+02:00;impulse_0010_20260918_162220_794_i0010_p3p500bar_mask7_timeseries.csv;impulse_0010_20260918_162220_794_i0010_p3p500bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;10;-1;-1;-1;-75,935;-1;6821437,000;6821437,000;6821987,000;50,000;3,500;3,2433199999999998;0,02055;0,4398;0,2918;0,1480;152,654;0,250889;1;1;1;0;1;0;80;0,329150;0,346543;-0,243867;22,614;;;;0,000000;-0,323056;0,045294;-0,256680;-0,075191;;
