sequence id;impulse id;recorded at local;timeseries file;summary file;calibration profile id;impulse index;flip angle;pose number;hole number;read stepper y offset;read colibri z offset;start time ms;valve close time ms;capture end time ms;arduino valve open duration ms;target regulator pressure;average actual regulator pressure;average pressure before valve;average force reading;average force 1;average force 2;maximum flow;volume l;nozzle 1 used;nozzle 2 used;nozzle 3 used;nozzle 4 used;valve open sample count;pressure sample count;flow sample count;force baseline n;force baseline standard deviation n;peak force n;time to peak ms;force rise 10-90 ms;force fall 90-10 ms;force fwhm ms;force impulse ns;force plateau mean n;force plateau standard deviation n;actual minus target pressure bar;peak force per actual pressure n per bar;force 1 share percent;force 2 share percent
20260918_160240_752;20260918_160240_752_i0011;2026-09-18T16:03:13.523+02:00;impulse_0011_20260918_160240_752_i0011_p3p500bar_mask7_timeseries.csv;impulse_0011_20260918_160240_752_i0011_p3p500bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;11;-1;-1;-1;-55,913;-1;5646453,000;5646453,000;5647003,000;50,000;3,500;3,4860066666666665;0,4546233333333333;0,1829;0,1272;0,0557;159,581;0,256912;1;1;1;0;1;0;73;0,365007;0,358719;-0,250036;0,971;;;;0,000000;-0,354881;0,059430;-0,013993;-0,071726;;
20260918_160240_752;20260918_160240_752_i0012;2026-09-18T16:03:15.566+02:00;impulse_0012_20260918_160240_752_i0012_p3p500bar_mask7_timeseries.csv;impulse_0012_20260918_160240_752_i0012_p3p500bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;12;-1;-1;-1;-55,913;-1;5648437,000;5648531,000;5648987,000;50,000;3,500;3,479;1,224;0,4961;0,3582;0,1379;159,536;0,257603;1;1;1;0;3;1;74;0,118555;0,249660;0,690731;6,333;;19,686;;0,018119;0,341136;0,361112;-0,019240;0,198443;70,395;29,605
20260918_160240_752;20260918_160240_752_i0013;2026-09-18T16:03:17.580+02:00;impulse_0013_20260918_160240_752_i0013_p3p500bar_mask7_timeseries.csv;impulse_0013_20260918_160240_752_i0013_p3p500bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;13;-1;-1;-1;-55,913;-1;5650484,000;5650531,000;5651034,000;50,000;3,500;3,47496;0,41505333333333333;0,4843;0,3491;0,1353;159,749;0,257593;1;1;1;0;2;0;72;0,214970;0,320477;0,582250;0,305;;18,265;;0,010253;0,128578;0,353112;-0,025040;0,167556;69,926;30,074
20260918_160240_752;20260918_160240_752_i0014;2026-09-18T16:03:19.750+02:00;impulse_0014_20260918_160240_752_i0014_p3p500bar_mask7_timeseries.csv;impulse_0014_20260918_160240_752_i0014_p3p500bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;14;-1;-1;-1;-55,913;-1;5652578,000;5652671,000;5653128,000;50,000;3,500;3,44304;1,22227;0,4840;0,3487;0,1352;159,719;0,257317;1;1;1;0;2;0;73;0,360201;0,355445;-0,181012;7,098;;;;0,000000;-0,353871;0,080731;-0,056960;-0,052573;;
20260918_160240_752;20260918_160240_752_i0015;2026-09-18T16:03:21.713+02:00;impulse_0015_20260918_160240_752_i0015_p3p500bar_mask7_timeseries.csv;impulse_0015_20260918_160240_752_i0015_p3p500bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;15;-1;-1;-1;-55,913;-1;5654625,000;5654671,000;5655175,000;50,000;3,500;3,4582333333333333;0,8156566666666666;0,5027;0,3627;0,1400;159,352;0,260866;1;1;1;0;2;0;78;0,322663;0,345504;-0,145444;10,282;;;;0,000000;-0,318649;0,079421;-0,125100;-0,042057;;
20260918_160240_752;20260918_160240_752_i0016;2026-09-18T16:03:26.782+02:00;impulse_0016_20260918_160240_752_i0016_p3p750bar_mask7_timeseries.csv;impulse_0016_20260918_160240_752_i0016_p3p750bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;16;-1;-1;-1;-55,913;-1;5659687,000;5659687,000;5660237,000;50,000;3,750;3,7219166666666665;0,9010066666666667;0,5219;0,3764;0,1455;165,548;0,267318;1;1;1;0;1;0;74;0,404277;0,388735;-0,288893;13,511;;;;0,000000;-0,408902;0,059478;-0,028083;-0,077619;;
20260918_160240_752;20260918_160240_752_i0017;2026-09-18T16:03:28.810+02:00;impulse_0017_20260918_160240_752_i0017_p3p750bar_mask7_timeseries.csv;impulse_0017_20260918_160240_752_i0017_p3p750bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;17;-1;-1;-1;-55,913;-1;5661718,000;5661765,000;5662268,000;50,000;3,750;3,703116666666667;0,8869666666666667;0,5235;0,3768;0,1468;166,890;0,269072;1;1;1;0;2;0;74;0,370465;0,378772;-0,178348;13,891;;;;0,000000;-0,364245;0,090861;-0,046883;-0,048162;;
20260918_160240_752;20260918_160240_752_i0018;2026-09-18T16:03:30.813+02:00;impulse_0018_20260918_160240_752_i0018_p3p750bar_mask7_timeseries.csv;impulse_0018_20260918_160240_752_i0018_p3p750bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;18;-1;-1;-1;-55,913;-1;5663750,000;5663812,000;5664300,000;50,000;3,750;3,70141;1,22868;0,5246;0,3773;0,1473;166,265;0,268092;1;1;1;0;2;0;73;0,359426;0,385818;0,402632;0,318;;3,499;;0,001167;-0,282403;0,224192;-0,048590;0,108778;;
20260918_160240_752;20260918_160240_752_i0019;2026-09-18T16:03:32.955+02:00;impulse_0019_20260918_160240_752_i0019_p3p750bar_mask7_timeseries.csv;impulse_0019_20260918_160240_752_i0019_p3p750bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;19;-1;-1;-1;-55,913;-1;5665812,000;5665890,000;5666362,000;50,000;3,750;3,72723;1,08951;0,5204;0,3746;0,1457;165,929;0,267767;1;1;1;0;2;0;75;0,238497;0,355520;0,567201;0,297;;4,668;;0,002651;-0,137501;0,261535;-0,022770;0,152178;;
20260918_160240_752;20260918_160240_752_i0020;2026-09-18T16:03:34.966+02:00;impulse_0020_20260918_160240_752_i0020_p3p750bar_mask7_timeseries.csv;impulse_0020_20260918_160240_752_i0020_p3p750bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;20;-1;-1;-1;-55,913;-1;5667875,000;5667921,000;5668425,000;50,000;3,750;3,704943333333333;0,9042633333333333;0,5165;0,3718;0,1446;165,456;0,269826;1;1;1;0;2;0;77;0,330535;0,384493;-0,140011;4,969;;;;0,000000;-0,319251;0,084910;-0,128390;-0,037790;;
