sequence id;impulse id;recorded at local;timeseries file;summary file;calibration profile id;impulse index;flip angle;pose number;hole number;read stepper y offset;read colibri z offset;start time ms;valve close time ms;capture end time ms;arduino valve open duration ms;target regulator pressure;average actual regulator pressure;average pressure before valve;average force reading;average force 1;average force 2;maximum flow;volume l;nozzle 1 used;nozzle 2 used;nozzle 3 used;nozzle 4 used;valve open sample count;pressure sample count;flow sample count;force baseline n;force baseline standard deviation n;peak force n;time to peak ms;force rise 10-90 ms;force fall 90-10 ms;force fwhm ms;force impulse ns;force plateau mean n;force plateau standard deviation n;actual minus target pressure bar;peak force per actual pressure n per bar;force 1 share percent;force 2 share percent
20260918_161911_306;20260918_161911_306_i0001;2026-09-18T16:19:17.598+02:00;impulse_0001_20260918_161911_306_i0001_p3p000bar_mask7_timeseries.csv;impulse_0001_20260918_161911_306_i0001_p3p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;1;-1;-1;-1;-85,931;-1;6610437,000;6610484,000;6610987,000;50,000;3,000;2,9686533333333336;0,3395666666666667;0,3816;0,2341;0,1476;146,260;0,234012;1;1;1;0;2;0;72;0,141276;0,227409;0,391244;7,182;;4,336;;0,005039;-0,024557;0,236631;-0,031347;0,131792;;
20260918_161911_306;20260918_161911_306_i0002;2026-09-18T16:19:19.690+02:00;impulse_0002_20260918_161911_306_i0002_p3p000bar_mask7_timeseries.csv;impulse_0002_20260918_161911_306_i0002_p3p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;2;-1;-1;-1;-85,931;-1;6612546,000;6612546,000;6613096,000;50,000;3,000;2,9377133333333334;0,4415;0,3962;0,2448;0,1514;146,199;0,234090;1;1;1;0;1;0;72;0,261958;0,259208;-0,198944;28,688;;;;0,000000;-0,263329;0,034195;-0,062287;-0,067721;;
20260918_161911_306;20260918_161911_306_i0003;2026-09-18T16:19:21.632+02:00;impulse_0003_20260918_161911_306_i0003_p3p000bar_mask7_timeseries.csv;impulse_0003_20260918_161911_306_i0003_p3p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;3;-1;-1;-1;-85,931;-1;6614531,000;6614578,000;6615081,000;50,000;3,000;2,9684733333333333;0,3394666666666667;0,3762;0,2317;0,1445;145,085;0,232467;1;1;1;0;2;0;70;0,164261;0,238199;0,398131;0,258;;18,257;;0,006447;0,054038;0,259549;-0,031527;0,134120;53,140;46,860
20260918_161911_306;20260918_161911_306_i0004;2026-09-18T16:19:23.689+02:00;impulse_0004_20260918_161911_306_i0004_p3p000bar_mask7_timeseries.csv;impulse_0004_20260918_161911_306_i0004_p3p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;4;-1;-1;-1;-85,931;-1;6616593,000;6616640,000;6617143,000;50,000;3,000;2,9754300000000002;0,32736333333333334;0,3761;0,2306;0,1455;145,955;0,234630;1;1;1;0;2;0;71;0,151955;0,230858;0,387824;5,062;;4,035;;0,003583;-0,047881;0,227959;-0,024570;0,130342;;
20260918_161911_306;20260918_161911_306_i0005;2026-09-18T16:19:25.807+02:00;impulse_0005_20260918_161911_306_i0005_p3p000bar_mask7_timeseries.csv;impulse_0005_20260918_161911_306_i0005_p3p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;5;-1;-1;-1;-85,931;-1;6618656,000;6618750,000;6619206,000;50,000;3,000;2,94699;0,98972;0,3741;0,2291;0,1449;145,772;0,238404;1;1;1;0;2;0;78;0,228802;0,257288;-0,070014;4,176;;;;0,000000;-0,221992;0,072688;-0,053010;-0,023758;;
20260918_161911_306;20260918_161911_306_i0006;2026-09-18T16:19:30.819+02:00;impulse_0006_20260918_161911_306_i0006_p3p250bar_mask7_timeseries.csv;impulse_0006_20260918_161911_306_i0006_p3p250bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;6;-1;-1;-1;-85,931;-1;6623703,000;6623750,000;6624253,000;50,000;3,250;3,23789;0,8602133333333334;0,4077;0,2499;0,1578;153,203;0,246728;1;1;1;0;2;0;74;0,193622;0,268336;0,227346;0,107;;1,862;;0,000286;-0,173697;0,125217;-0,012110;0,070214;;
20260918_161911_306;20260918_161911_306_i0007;2026-09-18T16:19:32.887+02:00;impulse_0007_20260918_161911_306_i0007_p3p250bar_mask7_timeseries.csv;impulse_0007_20260918_161911_306_i0007_p3p250bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;7;-1;-1;-1;-85,931;-1;6625765,000;6625812,000;6626315,000;50,000;3,250;3,2170133333333335;0,7426200000000001;0,4221;0,2598;0,1623;153,188;0,246807;1;1;1;0;2;0;73;0,261806;0,286115;-0,093467;5,796;;;;0,000000;-0,256484;0,074539;-0,032987;-0,029054;;
20260918_161911_306;20260918_161911_306_i0008;2026-09-18T16:19:34.895+02:00;impulse_0008_20260918_161911_306_i0008_p3p250bar_mask7_timeseries.csv;impulse_0008_20260918_161911_306_i0008_p3p250bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;8;-1;-1;-1;-85,931;-1;6627796,000;6627843,000;6628346,000;50,000;3,250;3,2332533333333333;0,6878866666666666;0,4102;0,2524;0,1578;152,013;0,243670;1;1;1;0;2;0;71;0,265228;0,283574;0,317687;0,055;;3,539;;0,001013;-0,203610;0,183287;-0,016747;0,098256;;
20260918_161911_306;20260918_161911_306_i0009;2026-09-18T16:19:36.972+02:00;impulse_0009_20260918_161911_306_i0009_p3p250bar_mask7_timeseries.csv;impulse_0009_20260918_161911_306_i0009_p3p250bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;9;-1;-1;-1;-85,931;-1;6629828,000;6629875,000;6630378,000;50,000;3,250;3,2268433333333335;0,37385;0,4150;0,2554;0,1595;153,157;0,245721;1;1;1;0;2;0;72;0,175189;0,261993;0,447730;0,337;;18,939;;0,007850;0,088166;0,285940;-0,023157;0,138752;56,643;43,357
20260918_161911_306;20260918_161911_306_i0010;2026-09-18T16:19:39.041+02:00;impulse_0010_20260918_161911_306_i0010_p3p500bar_mask7_timeseries.csv;impulse_0010_20260918_161911_306_i0010_p3p500bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;10;-1;-1;-1;-85,931;-1;6631937,000;6631937,000;6632487,000;50,000;3,500;3,23246;0,7317333333333333;0,4082;0,2503;0,1579;152,333;0,248320;1;1;1;0;1;0;75;0,211988;0,276428;-0,112465;0,367;;;;0,000000;-0,211160;0,048800;-0,267540;-0,034792;;
