sequence id;impulse id;recorded at local;timeseries file;summary file;calibration profile id;impulse index;flip angle;pose number;hole number;read stepper y offset;read colibri z offset;start time ms;valve close time ms;capture end time ms;arduino valve open duration ms;target regulator pressure;average actual regulator pressure;average pressure before valve;average force reading;average force 1;average force 2;maximum flow;volume l;nozzle 1 used;nozzle 2 used;nozzle 3 used;nozzle 4 used;valve open sample count;pressure sample count;flow sample count;force baseline n;force baseline standard deviation n;peak force n;time to peak ms;force rise 10-90 ms;force fall 90-10 ms;force fwhm ms;force impulse ns;force plateau mean n;force plateau standard deviation n;actual minus target pressure bar;peak force per actual pressure n per bar;force 1 share percent;force 2 share percent
20260918_161036_855;20260918_161036_855_i0001;2026-09-18T16:10:43.099+02:00;impulse_0001_20260918_161036_855_i0001_p3p000bar_mask7_timeseries.csv;impulse_0001_20260918_161036_855_i0001_p3p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;1;-1;-1;-1;-105,923;-1;6095984,000;6096031,000;6096534,000;50,000;3,000;2,96597;0,6247133333333333;0,3819;0,2184;0,1635;145,863;0,233182;1;1;1;0;2;0;70;0,223421;0,235201;0,263897;0,334;;3,728;;0,000939;-0,169094;0,156934;-0,034030;0,088975;;
20260918_161036_855;20260918_161036_855_i0002;2026-09-18T16:10:45.178+02:00;impulse_0002_20260918_161036_855_i0002_p3p000bar_mask7_timeseries.csv;impulse_0002_20260918_161036_855_i0002_p3p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;2;-1;-1;-1;-105,923;-1;6098046,000;6098093,000;6098596,000;50,000;3,000;2,95492;0,6695766666666667;0,3766;0,2158;0,1608;145,970;0,235775;1;1;1;0;2;0;74;0,245171;0,233487;-0,107504;9,418;;;;0,000000;-0,241407;0,072263;-0,045080;-0,036381;;
20260918_161036_855;20260918_161036_855_i0003;2026-09-18T16:10:47.143+02:00;impulse_0003_20260918_161036_855_i0003_p3p000bar_mask7_timeseries.csv;impulse_0003_20260918_161036_855_i0003_p3p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;3;-1;-1;-1;-105,923;-1;6100062,000;6100187,000;6100612,000;50,000;3,000;2,917;0,987;0,3809;0,2176;0,1632;146,397;0,235674;1;1;1;0;3;1;74;0,101328;0,182618;0,437707;7,149;;18,358;;0,011335;0,209745;0,241859;-0,026827;0,147219;58,754;41,246
20260918_161036_855;20260918_161036_855_i0004;2026-09-18T16:10:49.237+02:00;impulse_0004_20260918_161036_855_i0004_p3p000bar_mask7_timeseries.csv;impulse_0004_20260918_161036_855_i0004_p3p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;4;-1;-1;-1;-105,923;-1;6102125,000;6102171,000;6102675,000;50,000;3,000;2,9667666666666666;0,7500433333333333;0,3768;0,2144;0,1624;144,551;0,231058;1;1;1;0;2;0;69;0,166560;0,222741;0,318314;5,178;;4,434;;0,002901;-0,092704;0,190329;-0,033233;0,107293;;
20260918_161036_855;20260918_161036_855_i0005;2026-09-18T16:10:51.314+02:00;impulse_0005_20260918_161036_855_i0005_p3p000bar_mask7_timeseries.csv;impulse_0005_20260918_161036_855_i0005_p3p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;5;-1;-1;-1;-105,923;-1;6104156,000;6104234,000;6104706,000;50,000;3,000;2,99643;0,01495;0,3729;0,2138;0,1591;146,062;0,237789;1;1;1;0;2;0;76;0,096329;0,179363;0,452267;8,291;;19,323;;0,011852;0,213129;0,242106;-0,003570;0,150935;58,186;41,814
20260918_161036_855;20260918_161036_855_i0006;2026-09-18T16:10:56.387+02:00;impulse_0006_20260918_161036_855_i0006_p3p250bar_mask7_timeseries.csv;impulse_0006_20260918_161036_855_i0006_p3p250bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;6;-1;-1;-1;-105,923;-1;6109250,000;6109296,000;6109800,000;50,000;3,250;3,215613333333333;0,7432300000000001;0,4086;0,2336;0,1750;152,364;0,244166;1;1;1;0;2;0;70;0,196175;0,253813;-0,054513;7,370;;;;0,000000;-0,193466;0,075126;-0,034387;-0,016953;;
20260918_161036_855;20260918_161036_855_i0007;2026-09-18T16:10:58.385+02:00;impulse_0007_20260918_161036_855_i0007_p3p250bar_mask7_timeseries.csv;impulse_0007_20260918_161036_855_i0007_p3p250bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;7;-1;-1;-1;-105,923;-1;6111265,000;6111312,000;6111815,000;50,000;3,250;3,228;0,3761933333333333;0,4085;0,2337;0,1748;152,287;0,246211;1;1;1;0;2;0;72;0,133482;0,220741;0,470222;2,854;;18,324;;0,009945;0,152008;0,265554;-0,022000;0,145670;59,425;40,575
20260918_161036_855;20260918_161036_855_i0008;2026-09-18T16:11:00.472+02:00;impulse_0008_20260918_161036_855_i0008_p3p250bar_mask7_timeseries.csv;impulse_0008_20260918_161036_855_i0008_p3p250bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;8;-1;-1;-1;-105,923;-1;6113343,000;6113421,000;6113893,000;50,000;3,250;3,20646;1,09684;0,4041;0,2315;0,1726;152,989;0,245285;1;1;1;0;2;0;72;0,262736;0,258028;0,147885;0,198;;1,416;;0,000142;-0,237968;0,117283;-0,043540;0,046121;;
20260918_161036_855;20260918_161036_855_i0009;2026-09-18T16:11:02.501+02:00;impulse_0009_20260918_161036_855_i0009_p3p250bar_mask7_timeseries.csv;impulse_0009_20260918_161036_855_i0009_p3p250bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;9;-1;-1;-1;-105,923;-1;6115390,000;6115453,000;6115940,000;50,000;3,250;3,19071;1,10965;0,4052;0,2323;0,1729;151,814;0,245346;1;1;1;0;2;0;73;0,191209;0,252379;-0,053475;5,472;;;;0,000000;-0,186980;0,071936;-0,059290;-0,016760;;
20260918_161036_855;20260918_161036_855_i0010;2026-09-18T16:11:04.582+02:00;impulse_0010_20260918_161036_855_i0010_p3p500bar_mask7_timeseries.csv;impulse_0010_20260918_161036_855_i0010_p3p500bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;10;-1;-1;-1;-105,923;-1;6117468,000;6117468,000;6118018,000;50,000;3,500;3,2333166666666666;0,7335666666666667;0,4064;0,2317;0,1747;152,562;0,249076;1;1;1;0;1;0;77;0,251480;0,263635;-0,132481;10,054;;;;0,000000;-0,246951;0,055482;-0,266683;-0,040974;;
20260918_161036_855;20260918_161036_855_i0011;2026-09-18T16:11:09.567+02:00;impulse_0011_20260918_161036_855_i0011_p3p500bar_mask7_timeseries.csv;impulse_0011_20260918_161036_855_i0011_p3p500bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;11;-1;-1;-1;-105,923;-1;6122484,000;6122531,000;6123034,000;50,000;3,500;3,4772166666666666;0,7774066666666667;0,4434;0,2540;0,1894;159,703;0,257115;1;1;1;0;2;0;74;0,281166;0,290672;0,270234;0,383;;3,033;;0,000708;-0,230296;0,167342;-0,022783;0,077716;;
