sequence id;impulse id;recorded at local;timeseries file;summary file;calibration profile id;impulse index;flip angle;pose number;hole number;read stepper y offset;read colibri z offset;start time ms;valve close time ms;capture end time ms;arduino valve open duration ms;target regulator pressure;average actual regulator pressure;average pressure before valve;average force reading;average force 1;average force 2;maximum flow;volume l;nozzle 1 used;nozzle 2 used;nozzle 3 used;nozzle 4 used;valve open sample count;pressure sample count;flow sample count;force baseline n;force baseline standard deviation n;peak force n;time to peak ms;force rise 10-90 ms;force fall 90-10 ms;force fwhm ms;force impulse ns;force plateau mean n;force plateau standard deviation n;actual minus target pressure bar;peak force per actual pressure n per bar;force 1 share percent;force 2 share percent
20260731_175650_195;20260731_175650_195_i0011;2026-07-31T17:57:21.072+02:00;impulse_data_20260731_175650_195\impulse_0011_20260731_175650_195_i0011_p2p000bar_mask15_timeseries.csv;impulse_data_20260731_175650_195\impulse_0011_20260731_175650_195_i0011_p2p000bar_mask15_summary.csv;305ba1b8-b079-41ae-8bc9-b0232a8ae2d7;11;-1;-1;-1;-177,300;-1;1787080,000;1787131,000;1787630,004;50,004;2,000;1,938;0,559;0,3119;0,1610;0,1508;136,360;0,221988;1;1;1;1;10;8;100;0,112972;0,155821;-0,026593;7,646;;;;0,000000;-0,112563;0,041489;-0,050000;-0,013637;;
20260731_175650_195;20260731_175650_195_i0012;2026-07-31T17:57:23.054+02:00;impulse_data_20260731_175650_195\impulse_0012_20260731_175650_195_i0012_p2p000bar_mask15_timeseries.csv;impulse_data_20260731_175650_195\impulse_0012_20260731_175650_195_i0012_p2p000bar_mask15_summary.csv;305ba1b8-b079-41ae-8bc9-b0232a8ae2d7;12;-1;-1;-1;-177,300;-1;1789080,000;1789131,000;1789629,992;49,992;2,000;1,930;0,573;0,3101;0,1612;0,1489;136,610;0,220416;1;1;1;1;10;8;100;0,110447;0,154897;-0,029168;5,233;;;;0,000000;-0,111246;0,038609;-0,053333;-0,014984;;
20260731_175650_195;20260731_175650_195_i0013;2026-07-31T17:57:25.052+02:00;impulse_data_20260731_175650_195\impulse_0013_20260731_175650_195_i0013_p2p000bar_mask15_timeseries.csv;impulse_data_20260731_175650_195\impulse_0013_20260731_175650_195_i0013_p2p000bar_mask15_summary.csv;305ba1b8-b079-41ae-8bc9-b0232a8ae2d7;13;-1;-1;-1;-177,300;-1;1791080,000;1791131,000;1791630,008;50,008;2,000;1,911;0,565;0,3092;0,1606;0,1486;135,870;0,221753;1;1;1;1;10;8;100;0,114162;0,153972;-0,032317;8,167;;;;0,000000;-0,114072;0,039272;-0,068333;-0,016730;;
20260731_175650_195;20260731_175650_195_i0014;2026-07-31T17:57:27.048+02:00;impulse_data_20260731_175650_195\impulse_0014_20260731_175650_195_i0014_p2p000bar_mask15_timeseries.csv;impulse_data_20260731_175650_195\impulse_0014_20260731_175650_195_i0014_p2p000bar_mask15_summary.csv;305ba1b8-b079-41ae-8bc9-b0232a8ae2d7;14;-1;-1;-1;-177,300;-1;1793080,000;1793131,000;1793630,000;50,000;2,000;1,915;0,584;0,3103;0,1607;0,1497;136,120;0,221260;1;1;1;1;10;8;100;0,107706;0,155019;-0,021972;5,679;;;;0,000000;-0,108833;0,039406;-0,065000;-0,011355;;
20260731_175650_195;20260731_175650_195_i0015;2026-07-31T17:57:29.049+02:00;impulse_data_20260731_175650_195\impulse_0015_20260731_175650_195_i0015_p2p000bar_mask15_timeseries.csv;impulse_data_20260731_175650_195\impulse_0015_20260731_175650_195_i0015_p2p000bar_mask15_summary.csv;305ba1b8-b079-41ae-8bc9-b0232a8ae2d7;15;-1;-1;-1;-177,300;-1;1795081,000;1795132,000;1795630,996;49,996;2,000;1,915;0,566;0,3092;0,1601;0,1491;135,870;0,221776;1;1;1;1;10;8;100;0,111800;0,153302;-0,029418;8,261;;;;0,000000;-0,111743;0,040961;-0,064167;-0,015197;;
20260731_175650_195;20260731_175650_195_i0016;2026-07-31T17:57:31.089+02:00;impulse_data_20260731_175650_195\impulse_0016_20260731_175650_195_i0016_p2p000bar_mask15_timeseries.csv;impulse_data_20260731_175650_195\impulse_0016_20260731_175650_195_i0016_p2p000bar_mask15_summary.csv;305ba1b8-b079-41ae-8bc9-b0232a8ae2d7;16;-1;-1;-1;-177,300;-1;1797081,000;1797132,000;1797631,000;50,000;2,000;1,920;0,581;0,3112;0,1614;0,1498;136,610;0,222251;1;1;1;1;10;8;100;0,109297;0,154603;-0,024143;5,563;;;;0,000000;-0,110514;0,039222;-0,057692;-0,012430;;
20260731_175650_195;20260731_175650_195_i0017;2026-07-31T17:57:33.086+02:00;impulse_data_20260731_175650_195\impulse_0017_20260731_175650_195_i0017_p2p000bar_mask15_timeseries.csv;impulse_data_20260731_175650_195\impulse_0017_20260731_175650_195_i0017_p2p000bar_mask15_summary.csv;305ba1b8-b079-41ae-8bc9-b0232a8ae2d7;17;-1;-1;-1;-177,300;-1;1799080,000;1799132,000;1799630,016;50,016;2,000;1,914;0,591;0,3110;0,1611;0,1500;136,120;0,220021;1;1;1;1;10;8;100;0,164593;0,162594;-0,080644;8,332;;;;0,000000;-0,165019;0,039858;-0,062308;-0,041619;;
20260731_175650_195;20260731_175650_195_i0018;2026-07-31T17:57:35.048+02:00;impulse_data_20260731_175650_195\impulse_0018_20260731_175650_195_i0018_p2p000bar_mask15_timeseries.csv;impulse_data_20260731_175650_195\impulse_0018_20260731_175650_195_i0018_p2p000bar_mask15_summary.csv;305ba1b8-b079-41ae-8bc9-b0232a8ae2d7;18;-1;-1;-1;-177,300;-1;1801080,000;1801132,000;1801629,996;49,996;2,000;1,912;0,560;0,3103;0,1604;0,1499;136,120;0,222208;1;1;1;1;10;8;100;0,159726;0,164700;-0,076425;6,060;;;;0,000000;-0,160843;0,040423;-0,060769;-0,039410;;
20260731_175650_195;20260731_175650_195_i0019;2026-07-31T17:57:37.074+02:00;impulse_data_20260731_175650_195\impulse_0019_20260731_175650_195_i0019_p2p000bar_mask15_timeseries.csv;impulse_data_20260731_175650_195\impulse_0019_20260731_175650_195_i0019_p2p000bar_mask15_summary.csv;305ba1b8-b079-41ae-8bc9-b0232a8ae2d7;19;-1;-1;-1;-177,300;-1;1803080,000;1803131,000;1803629,992;49,992;2,000;1,915;0,569;0,3101;0,1599;0,1502;136,610;0,221407;1;1;1;1;10;8;100;0,163868;0,162056;-0,083252;7,851;;;;0,000000;-0,163417;0,040844;-0,060000;-0,042913;;
20260731_175650_195;20260731_175650_195_i0020;2026-07-31T17:57:39.047+02:00;impulse_data_20260731_175650_195\impulse_0020_20260731_175650_195_i0020_p2p000bar_mask15_timeseries.csv;impulse_data_20260731_175650_195\impulse_0020_20260731_175650_195_i0020_p2p000bar_mask15_summary.csv;305ba1b8-b079-41ae-8bc9-b0232a8ae2d7;20;-1;-1;-1;-177,300;-1;1805080,000;1805131,000;1805629,992;49,992;2,000;1,919;0,583;0,3139;0,1615;0,1524;137,590;0,223097;1;1;1;1;10;8;100;0,105286;0,154748;-0,019205;5,010;;;;0,000000;-0,105913;0,040944;-0,085385;-0,010031;;
20260731_175650_195;20260731_175650_195_i0021;2026-07-31T17:57:46.071+02:00;impulse_data_20260731_175650_195\impulse_0021_20260731_175650_195_i0021_p3p000bar_mask15_timeseries.csv;impulse_data_20260731_175650_195\impulse_0021_20260731_175650_195_i0021_p3p000bar_mask15_summary.csv;305ba1b8-b079-41ae-8bc9-b0232a8ae2d7;21;-1;-1;-1;-177,300;-1;1812080,000;1812131,000;1812630,000;50,000;3,000;2,944;1,002;0,5242;0,2645;0,2597;174,240;0,281140;1;1;1;1;10;8;100;0,185730;0,264758;-0,041103;8,915;;;;0,000000;-0,181540;0,057489;-0,046154;-0,013915;;
20260731_175650_195;20260731_175650_195_i0022;2026-07-31T17:57:48.073+02:00;impulse_data_20260731_175650_195\impulse_0022_20260731_175650_195_i0022_p3p000bar_mask15_timeseries.csv;impulse_data_20260731_175650_195\impulse_0022_20260731_175650_195_i0022_p3p000bar_mask15_summary.csv;305ba1b8-b079-41ae-8bc9-b0232a8ae2d7;22;-1;-1;-1;-177,300;-1;1814080,000;1814131,000;1814630,004;50,004;3,000;2,936;1,019;0,5265;0,2657;0,2608;174,980;0,280603;1;1;1;1;10;8;100;0,180473;0,265844;-0,043359;7,255;;;;0,000000;-0,180334;0,055915;-0,056667;-0,014731;;
20260731_175650_195;20260731_175650_195_i0023;2026-07-31T17:57:50.084+02:00;impulse_data_20260731_175650_195\impulse_0023_20260731_175650_195_i0023_p3p000bar_mask15_timeseries.csv;impulse_data_20260731_175650_195\impulse_0023_20260731_175650_195_i0023_p3p000bar_mask15_summary.csv;305ba1b8-b079-41ae-8bc9-b0232a8ae2d7;23;-1;-1;-1;-177,300;-1;1816080,000;1816131,000;1816629,988;49,988;3,000;2,945;0,973;0,5172;0,2607;0,2565;174,730;0,284167;1;1;1;1;10;8;100;0,274290;0,276286;-0,133738;9,687;;;;0,000000;-0,269118;0,054084;-0,050769;-0,045347;;
20260731_175650_195;20260731_175650_195_i0024;2026-07-31T17:57:52.050+02:00;impulse_data_20260731_175650_195\impulse_0024_20260731_175650_195_i0024_p3p000bar_mask15_timeseries.csv;impulse_data_20260731_175650_195\impulse_0024_20260731_175650_195_i0024_p3p000bar_mask15_summary.csv;305ba1b8-b079-41ae-8bc9-b0232a8ae2d7;24;-1;-1;-1;-177,300;-1;1818080,000;1818132,000;1818629,996;49,996;3,000;2,933;0,982;0,5266;0,2647;0,2619;174,730;0,283639;1;1;1;1;10;8;100;0,261742;0,285263;-0,121971;7,317;;;;0,000000;-0,260298;0,057034;-0,055385;-0,041422;;
20260731_175650_195;20260731_175650_195_i0025;2026-07-31T17:57:54.085+02:00;impulse_data_20260731_175650_195\impulse_0025_20260731_175650_195_i0025_p3p000bar_mask15_timeseries.csv;impulse_data_20260731_175650_195\impulse_0025_20260731_175650_195_i0025_p3p000bar_mask15_summary.csv;305ba1b8-b079-41ae-8bc9-b0232a8ae2d7;25;-1;-1;-1;-177,300;-1;1820081,000;1820132,000;1820630,992;49,992;3,000;2,936;1,006;0,5260;0,2648;0,2612;174,980;0,281473;1;1;1;1;10;8;100;0,253193;0,286521;-0,104008;5,587;;;;0,000000;-0,253846;0,060089;-0,050769;-0,035266;;
20260731_175650_195;20260731_175650_195_i0026;2026-07-31T17:57:56.056+02:00;impulse_data_20260731_175650_195\impulse_0026_20260731_175650_195_i0026_p3p000bar_mask15_timeseries.csv;impulse_data_20260731_175650_195\impulse_0026_20260731_175650_195_i0026_p3p000bar_mask15_summary.csv;305ba1b8-b079-41ae-8bc9-b0232a8ae2d7;26;-1;-1;-1;-177,300;-1;1822081,000;1822132,000;1822631,016;50,016;3,000;2,919;0,982;0,5188;0,2625;0,2563;174,730;0,281568;1;1;1;1;10;8;100;0,246220;0,283578;-0,102672;3,330;;;;0,000000;-0,246544;0,058165;-0,068333;-0,035022;;
20260731_175650_195;20260731_175650_195_i0027;2026-07-31T17:57:58.087+02:00;impulse_data_20260731_175650_195\impulse_0027_20260731_175650_195_i0027_p3p000bar_mask15_timeseries.csv;impulse_data_20260731_175650_195\impulse_0027_20260731_175650_195_i0027_p3p000bar_mask15_summary.csv;305ba1b8-b079-41ae-8bc9-b0232a8ae2d7;27;-1;-1;-1;-177,300;-1;1824080,000;1824132,000;1824630,012;50,012;3,000;2,934;0,986;0,5259;0,2650;0,2609;175,220;0,283902;1;1;1;1;10;8;100;0,179564;0,260271;-0,041270;9,237;;;;0,000000;-0,175274;0,054390;-0,053846;-0,014008;;
20260731_175650_195;20260731_175650_195_i0028;2026-07-31T17:58:00.100+02:00;impulse_data_20260731_175650_195\impulse_0028_20260731_175650_195_i0028_p3p000bar_mask15_timeseries.csv;impulse_data_20260731_175650_195\impulse_0028_20260731_175650_195_i0028_p3p000bar_mask15_summary.csv;305ba1b8-b079-41ae-8bc9-b0232a8ae2d7;28;-1;-1;-1;-177,300;-1;1826080,000;1826131,000;1826630,008;50,008;3,000;2,933;0,996;0,5281;0,2653;0,2629;174,980;0,281934;1;1;1;1;10;8;100;0,174764;0,264737;-0,030319;6,913;;;;0,000000;-0,174793;0,058847;-0,054167;-0,010292;;
20260731_175650_195;20260731_175650_195_i0029;2026-07-31T17:58:02.107+02:00;impulse_data_20260731_175650_195\impulse_0029_20260731_175650_195_i0029_p3p000bar_mask15_timeseries.csv;impulse_data_20260731_175650_195\impulse_0029_20260731_175650_195_i0029_p3p000bar_mask15_summary.csv;305ba1b8-b079-41ae-8bc9-b0232a8ae2d7;29;-1;-1;-1;-177,300;-1;1828080,000;1828131,000;1828630,008;50,008;3,000;2,935;1,018;0,5215;0,2646;0,2569;175,460;0,283464;1;1;1;1;10;8;100;0,181204;0,260012;-0,039702;9,516;;;;0,000000;-0,176102;0,054234;-0,051667;-0,013466;;
20260731_175650_195;20260731_175650_195_i0030;2026-07-31T17:58:04.063+02:00;impulse_data_20260731_175650_195\impulse_0030_20260731_175650_195_i0030_p3p000bar_mask15_timeseries.csv;impulse_data_20260731_175650_195\impulse_0030_20260731_175650_195_i0030_p3p000bar_mask15_summary.csv;305ba1b8-b079-41ae-8bc9-b0232a8ae2d7;30;-1;-1;-1;-177,300;-1;1830080,000;1830131,000;1830629,992;49,992;3,000;2,930;0,995;0,5247;0,2646;0,2602;174,490;0,281835;1;1;1;1;10;8;100;0,172084;0,262890;-0,027733;6,884;;;;0,000000;-0,171723;0,058336;-0,054167;-0,009414;;
