sequence id;impulse id;recorded at local;timeseries file;summary file;calibration profile id;impulse index;flip angle;pose number;hole number;read stepper y offset;read colibri z offset;start time ms;valve close time ms;capture end time ms;arduino valve open duration ms;target regulator pressure;average actual regulator pressure;average pressure before valve;average force reading;average force 1;average force 2;maximum flow;volume l;nozzle 1 used;nozzle 2 used;nozzle 3 used;nozzle 4 used;valve open sample count;pressure sample count;flow sample count;force baseline n;force baseline standard deviation n;peak force n;time to peak ms;force rise 10-90 ms;force fall 90-10 ms;force fwhm ms;force impulse ns;force plateau mean n;force plateau standard deviation n;actual minus target pressure bar;peak force per actual pressure n per bar;force 1 share percent;force 2 share percent
20260918_141050_123;20260918_141050_123_i0017;2026-09-18T14:11:38.160+02:00;impulse_0017_20260918_141050_123_i0017_p3p750bar_mask7_timeseries.csv;impulse_0017_20260918_141050_123_i0017_p3p750bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;17;-1;-1;-1;-55,913;-1;2063235,000;2063281,000;2063785,000;50,000;3,750;3,70214;0,8828;0,4955;0,3070;0,1885;165,716;0,266733;1;1;1;0;2;0;72;0,007957;0,040634;0,697878;7,345;;41,079;49,214;0,033059;0,632716;0,036932;-0,047860;0,188507;63,511;36,489
20260918_141050_123;20260918_141050_123_i0018;2026-09-18T14:11:40.227+02:00;impulse_0018_20260918_141050_123_i0018_p3p750bar_mask7_timeseries.csv;impulse_0018_20260918_141050_123_i0018_p3p750bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;18;-1;-1;-1;-55,913;-1;2065266,000;2065313,000;2065816,000;50,000;3,750;3,7188066666666666;0,44465666666666664;0,4946;0,3063;0,1883;165,899;0,267694;1;1;1;0;2;0;76;-0,000484;0,001044;0,706255;46,508;8,350;19,345;49,349;0,035662;0,638384;0,037667;-0,031193;0,189914;63,589;36,411
20260918_141050_123;20260918_141050_123_i0019;2026-09-18T14:11:42.380+02:00;impulse_0019_20260918_141050_123_i0019_p3p750bar_mask7_timeseries.csv;impulse_0019_20260918_141050_123_i0019_p3p750bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;19;-1;-1;-1;-55,913;-1;2067360,000;2067438,000;2067910,000;50,000;3,750;3,70525;1,34251;0,4964;0,3088;0,1876;164,861;0,265909;1;1;1;0;2;0;72;0,084550;0,205886;0,616358;13,907;;18,939;;0,020210;0,404409;0,282198;-0,044750;0,166347;62,322;37,678
20260918_141050_123;20260918_141050_123_i0020;2026-09-18T14:11:44.378+02:00;impulse_0020_20260918_141050_123_i0020_p3p750bar_mask7_timeseries.csv;impulse_0020_20260918_141050_123_i0020_p3p750bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;20;-1;-1;-1;-55,913;-1;2069391,000;2069438,000;2069941,000;50,000;3,750;3,6954233333333333;0,8337666666666667;0,4906;0,3046;0,1860;166,128;0,270820;1;1;1;0;2;0;77;-0,000086;0,001892;0,705814;12,762;8,142;41,408;49,283;0,035399;0,638138;0,045562;-0,137910;0,190997;63,532;36,468
20260918_141050_123;20260918_141050_123_i0021;2026-09-18T14:11:49.382+02:00;impulse_0021_20260918_141050_123_i0021_p4p000bar_mask7_timeseries.csv;impulse_0021_20260918_141050_123_i0021_p4p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;21;-1;-1;-1;-55,913;-1;2074422,000;2074469,000;2074972,000;50,000;4,000;3,989196666666667;0,49389;0,5328;0,3315;0,2014;172,277;0,279290;1;1;1;0;2;0;74;-0,000585;0,001413;0,775248;47,730;8,389;19,443;49,230;0,039249;0,704931;0,039682;-0,010803;0,194337;63,810;36,190
20260918_141050_123;20260918_141050_123_i0022;2026-09-18T14:11:51.507+02:00;impulse_0022_20260918_141050_123_i0022_p4p000bar_mask7_timeseries.csv;impulse_0022_20260918_141050_123_i0022_p4p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;22;-1;-1;-1;-55,913;-1;2076500,000;2076578,000;2077050,000;50,000;4,000;3,93341;1,45756;0,5300;0,3288;0,2013;171,972;0,276697;1;1;1;0;2;0;73;0,098606;0,230896;0,672439;14,537;;19,146;;0,021120;0,409515;0,320990;-0,066590;0,170956;61,969;38,031
20260918_141050_123;20260918_141050_123_i0023;2026-09-18T14:11:53.560+02:00;impulse_0023_20260918_141050_123_i0023_p4p000bar_mask7_timeseries.csv;impulse_0023_20260918_141050_123_i0023_p4p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;23;-1;-1;-1;-55,913;-1;2078547,000;2078594,000;2079097,000;50,000;4,000;3,96008;0,97344;0,5243;0,3258;0,1985;173,513;0,279138;1;1;1;0;2;0;74;0,094343;0,226692;0,675099;15,041;;19,517;;0,021624;0,422511;0,315134;-0,039920;0,170476;62,150;37,850
20260918_141050_123;20260918_141050_123_i0024;2026-09-18T14:11:55.578+02:00;impulse_0024_20260918_141050_123_i0024_p4p000bar_mask7_timeseries.csv;impulse_0024_20260918_141050_123_i0024_p4p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;24;-1;-1;-1;-55,913;-1;2080610,000;2080610,000;2081160,000;50,000;4,000;3,9584333333333332;0,9690666666666666;0,5305;0,3297;0,2008;171,575;0,276124;1;1;1;0;1;0;73;0,192133;0,301992;0,569437;0,887;;18,680;;0,010725;0,142282;0,342206;-0,041567;0,143854;63,341;36,659
20260918_141050_123;20260918_141050_123_i0025;2026-09-18T14:11:57.601+02:00;impulse_0025_20260918_141050_123_i0025_p4p000bar_mask7_timeseries.csv;impulse_0025_20260918_141050_123_i0025_p4p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;25;-1;-1;-1;-55,913;-1;2082641,000;2082688,000;2083191,000;50,000;4,000;3,9511733333333336;0,97222;0,5299;0,3294;0,2006;171,834;0,281109;1;1;1;0;2;0;77;0,065108;0,189343;0,691393;19,420;;19,172;;0,025703;0,549577;0,192693;-0,132160;0,174984;63,013;36,987
20260918_141050_123;20260918_141050_123_i0026;2026-09-18T14:12:02.670+02:00;impulse_0026_20260918_141050_123_i0026_p4p250bar_mask7_timeseries.csv;impulse_0026_20260918_141050_123_i0026_p4p250bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;26;-1;-1;-1;-55,913;-1;2087688,000;2087735,000;2088238,000;50,000;4,250;4,191716666666666;1,0396666666666667;0,5710;0,3556;0,2154;178,198;0,286939;1;1;1;0;2;0;74;0,012331;0,059344;0,832196;27,415;;19,342;;0,038179;0,749570;0,045069;-0,058283;0,198533;63,546;36,454
