sequence id;impulse id;recorded at local;timeseries file;summary file;calibration profile id;impulse index;flip angle;pose number;hole number;read stepper y offset;read colibri z offset;start time ms;valve close time ms;capture end time ms;arduino valve open duration ms;target regulator pressure;average actual regulator pressure;average pressure before valve;average force reading;average force 1;average force 2;maximum flow;volume l;nozzle 1 used;nozzle 2 used;nozzle 3 used;nozzle 4 used;valve open sample count;pressure sample count;flow sample count;force baseline n;force baseline standard deviation n;peak force n;time to peak ms;force rise 10-90 ms;force fall 90-10 ms;force fwhm ms;force impulse ns;force plateau mean n;force plateau standard deviation n;actual minus target pressure bar;peak force per actual pressure n per bar;force 1 share percent;force 2 share percent
20260918_154223_455;20260918_154223_455_i0001;2026-09-18T15:42:29.744+02:00;impulse_0001_20260918_154223_455_i0001_p3p000bar_mask7_timeseries.csv;impulse_0001_20260918_154223_455_i0001_p3p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;1;-1;-1;-1;-105,893;-1;4402640,000;4402687,000;4403190,000;50,000;3,000;2,9563866666666665;0,6237966666666667;0,3745;0,2138;0,1607;146,397;0,234633;1;1;1;0;2;0;72;0,203112;0,247909;0,338464;5,944;;4,068;;0,003165;-0,116055;0,220834;-0,043613;0,114486;;
20260918_154223_455;20260918_154223_455_i0002;2026-09-18T15:42:31.774+02:00;impulse_0002_20260918_154223_455_i0002_p3p000bar_mask7_timeseries.csv;impulse_0002_20260918_154223_455_i0002_p3p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;2;-1;-1;-1;-105,893;-1;4404671,000;4404750,000;4405221,000;50,000;3,000;3,01071;0,01495;0,3759;0,2144;0,1615;146,336;0,234555;1;1;1;0;2;0;71;0,091608;0,185403;0,519563;9,950;;21,459;;0,014265;0,256900;0,271455;0,010710;0,172572;57,676;42,324
20260918_154223_455;20260918_154223_455_i0003;2026-09-18T15:42:33.798+02:00;impulse_0003_20260918_154223_455_i0003_p3p000bar_mask7_timeseries.csv;impulse_0003_20260918_154223_455_i0003_p3p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;3;-1;-1;-1;-105,893;-1;4406734,000;4406781,000;4407284,000;50,000;3,000;2,97946;0,5621499999999999;0,3737;0,2135;0,1603;145,390;0,233706;1;1;1;0;2;0;73;0,137681;0,225090;0,407507;10,222;;4,975;;0,005413;-0,042305;0,224869;-0,020540;0,136772;;
20260918_154223_455;20260918_154223_455_i0004;2026-09-18T15:42:35.883+02:00;impulse_0004_20260918_154223_455_i0004_p3p000bar_mask7_timeseries.csv;impulse_0004_20260918_154223_455_i0004_p3p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;4;-1;-1;-1;-105,893;-1;4408796,000;4408859,000;4409346,000;50,000;3,000;2,94974;0,98453;0,3775;0,2170;0,1605;146,092;0,235574;1;1;1;0;2;0;74;0,252742;0,252535;0,163417;0,383;;1,613;;0,000177;-0,229673;0,122149;-0,050260;0,055400;;
20260918_154223_455;20260918_154223_455_i0005;2026-09-18T15:42:37.925+02:00;impulse_0005_20260918_154223_455_i0005_p3p000bar_mask7_timeseries.csv;impulse_0005_20260918_154223_455_i0005_p3p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;5;-1;-1;-1;-105,893;-1;4410859,000;4410937,000;4411409,000;50,000;3,000;2,94424;0,99887;0,3822;0,2195;0,1627;146,168;0,238998;1;1;1;0;2;0;77;0,257371;0,249215;-0,047916;0,397;;;;0,000000;-0,254459;0,092989;-0,055760;-0,016274;;
20260918_154223_455;20260918_154223_455_i0006;2026-09-18T15:42:42.960+02:00;impulse_0006_20260918_154223_455_i0006_p3p250bar_mask7_timeseries.csv;impulse_0006_20260918_154223_455_i0006_p3p250bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;6;-1;-1;-1;-105,893;-1;4415875,000;4415921,000;4416425,000;50,000;3,250;3,2402100000000003;0,3766;0,4015;0,2306;0,1709;152,699;0,245011;1;1;1;0;2;0;72;0,097731;0,203012;0,571359;6,510;;20,127;;0,014715;0,270843;0,299322;-0,009790;0,176334;59,371;40,629
20260918_154223_455;20260918_154223_455_i0007;2026-09-18T15:42:45.056+02:00;impulse_0007_20260918_154223_455_i0007_p3p250bar_mask7_timeseries.csv;impulse_0007_20260918_154223_455_i0007_p3p250bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;7;-1;-1;-1;-105,893;-1;4417984,000;4417984,000;4418534,000;50,000;3,250;3,2197066666666667;0,5015200000000001;0,4014;0,2298;0,1716;152,867;0,245524;1;1;1;0;1;0;72;0,220212;0,280987;-0,110336;8,405;;;;0,000000;-0,216793;0,054594;-0,030293;-0,034269;;
20260918_154223_455;20260918_154223_455_i0008;2026-09-18T15:42:47.084+02:00;impulse_0008_20260918_154223_455_i0008_p3p250bar_mask7_timeseries.csv;impulse_0008_20260918_154223_455_i0008_p3p250bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;8;-1;-1;-1;-105,893;-1;4419968,000;4420015,000;4420518,000;50,000;3,250;3,2281233333333335;0,37436;0,4144;0,2375;0,1769;153,233;0,246117;1;1;1;0;2;0;72;0,071064;0,176602;0,579821;13,449;;20,412;;0,018866;0,375999;0,256151;-0,021877;0,179615;58,183;41,817
20260918_154223_455;20260918_154223_455_i0009;2026-09-18T15:42:49.101+02:00;impulse_0009_20260918_154223_455_i0009_p3p250bar_mask7_timeseries.csv;impulse_0009_20260918_154223_455_i0009_p3p250bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;9;-1;-1;-1;-105,893;-1;4422031,000;4422078,000;4422581,000;50,000;3,250;3,2280033333333336;0,37110333333333334;0,3988;0,2287;0,1701;153,111;0,246904;1;1;1;0;2;0;73;0,147680;0,240659;0,517165;2,029;;21,486;;0,010461;0,161143;0,287817;-0,021997;0,160212;60,031;39,969
20260918_154223_455;20260918_154223_455_i0010;2026-09-18T15:42:51.201+02:00;impulse_0010_20260918_154223_455_i0010_p3p250bar_mask7_timeseries.csv;impulse_0010_20260918_154223_455_i0010_p3p250bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;10;-1;-1;-1;-105,893;-1;4424109,000;4424187,000;4424659,000;50,000;3,250;3,1843;1,11057;0,4024;0,2303;0,1721;152,532;0,249822;1;1;1;0;2;0;77;0,277238;0,274949;-0,110791;13,110;;;;0,000000;-0,276183;0,083248;-0,065700;-0,034793;;
