sequence id;impulse id;recorded at local;timeseries file;summary file;calibration profile id;impulse index;flip angle;pose number;hole number;read stepper y offset;read colibri z offset;start time ms;valve close time ms;capture end time ms;arduino valve open duration ms;target regulator pressure;average actual regulator pressure;average pressure before valve;average force reading;average force 1;average force 2;maximum flow;volume l;nozzle 1 used;nozzle 2 used;nozzle 3 used;nozzle 4 used;valve open sample count;pressure sample count;flow sample count;force baseline n;force baseline standard deviation n;peak force n;time to peak ms;force rise 10-90 ms;force fall 90-10 ms;force fwhm ms;force impulse ns;force plateau mean n;force plateau standard deviation n;actual minus target pressure bar;peak force per actual pressure n per bar;force 1 share percent;force 2 share percent
20260918_155149_341;20260918_155149_341_i0001;2026-09-18T15:51:55.529+02:00;impulse_0001_20260918_155149_341_i0001_p3p000bar_mask7_timeseries.csv;impulse_0001_20260918_155149_341_i0001_p3p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;1;-1;-1;-1;-85,901;-1;4968484,000;4968531,000;4969034,000;50,000;3,000;2,97623;0,7144366666666666;0,3762;0,2313;0,1449;146,748;0,235664;1;1;1;0;2;0;72;0,114794;0,208863;0,466582;0,392;;19,729;;0,008837;0,143874;0,257405;-0,023770;0,156770;60,134;39,866
20260918_155149_341;20260918_155149_341_i0002;2026-09-18T15:51:57.672+02:00;impulse_0002_20260918_155149_341_i0002_p3p000bar_mask7_timeseries.csv;impulse_0002_20260918_155149_341_i0002_p3p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;2;-1;-1;-1;-85,901;-1;4970546,000;4970625,000;4971096,000;50,000;3,000;2,99368;0,92532;0,3740;0,2300;0,1440;146,275;0,233309;1;1;1;0;2;0;70;0,198493;0,245881;0,329753;6,719;;3,867;;0,003411;-0,103508;0,225989;-0,006320;0,110150;;
20260918_155149_341;20260918_155149_341_i0003;2026-09-18T15:51:59.711+02:00;impulse_0003_20260918_155149_341_i0003_p3p000bar_mask7_timeseries.csv;impulse_0003_20260918_155149_341_i0003_p3p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;3;-1;-1;-1;-85,901;-1;4972593,000;4972640,000;4973143,000;50,000;3,000;2,963103333333333;0,6291866666666667;0,3796;0,2337;0,1459;144,490;0,232377;1;1;1;0;2;0;72;0,146222;0,228821;0,374547;6,762;;4,120;;0,003985;-0,044325;0,228069;-0,036897;0,126404;;
20260918_155149_341;20260918_155149_341_i0004;2026-09-18T15:52:01.719+02:00;impulse_0004_20260918_155149_341_i0004_p3p000bar_mask7_timeseries.csv;impulse_0004_20260918_155149_341_i0004_p3p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;4;-1;-1;-1;-85,901;-1;4974640,000;4974687,000;4975190,000;50,000;3,000;2,9861133333333334;0,6390566666666667;0,3690;0,2272;0,1419;146,107;0,236479;1;1;1;0;2;0;74;0,105304;0,200479;0,487553;2,285;;20,289;;0,010453;0,173792;0,259977;-0,013887;0,163273;61,151;38,849
20260918_155149_341;20260918_155149_341_i0005;2026-09-18T15:52:03.801+02:00;impulse_0005_20260918_155149_341_i0005_p3p000bar_mask7_timeseries.csv;impulse_0005_20260918_155149_341_i0005_p3p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;5;-1;-1;-1;-85,901;-1;4976703,000;4976781,000;4977253,000;50,000;3,000;2,95285;0,99582;0,3675;0,2253;0,1422;145,238;0,236263;1;1;1;0;2;0;75;0,248426;0,250037;0,166265;0,391;;1,533;;0,000174;-0,228558;0,122774;-0,047150;0,056307;;
20260918_155149_341;20260918_155149_341_i0006;2026-09-18T15:52:08.843+02:00;impulse_0006_20260918_155149_341_i0006_p3p250bar_mask7_timeseries.csv;impulse_0006_20260918_155149_341_i0006_p3p250bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;6;-1;-1;-1;-85,901;-1;4981750,000;4981812,000;4982300,000;50,000;3,250;3,21213;1,11759;0,3942;0,2424;0,1518;152,440;0,244981;1;1;1;0;2;0;72;0,275634;0,282592;0,251862;0,368;;2,352;;0,000425;-0,241180;0,154668;-0,037870;0,078410;;
20260918_155149_341;20260918_155149_341_i0007;2026-09-18T15:52:10.901+02:00;impulse_0007_20260918_155149_341_i0007_p3p250bar_mask7_timeseries.csv;impulse_0007_20260918_155149_341_i0007_p3p250bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;7;-1;-1;-1;-85,901;-1;4983796,000;4983843,000;4984346,000;50,000;3,250;3,2159766666666667;0,6969366666666666;0,3902;0,2395;0,1507;151,784;0,243302;1;1;1;0;2;0;72;0,221682;0,274161;0,366113;5,387;;3,799;;0,003692;-0,116392;0,251640;-0,034023;0,113842;;
20260918_155149_341;20260918_155149_341_i0008;2026-09-18T15:52:12.919+02:00;impulse_0008_20260918_155149_341_i0008_p3p250bar_mask7_timeseries.csv;impulse_0008_20260918_155149_341_i0008_p3p250bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;8;-1;-1;-1;-85,901;-1;4985828,000;4985906,000;4986378,000;50,000;3,250;3,23795;0,01434;0,3950;0,2429;0,1522;151,845;0,244416;1;1;1;0;2;0;71;0,125401;0,225280;0,526585;4,830;;19,907;;0,012741;0,201148;0,294653;-0,012050;0,162629;60,528;39,472
20260918_155149_341;20260918_155149_341_i0009;2026-09-18T15:52:14.989+02:00;impulse_0009_20260918_155149_341_i0009_p3p250bar_mask7_timeseries.csv;impulse_0009_20260918_155149_341_i0009_p3p250bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;9;-1;-1;-1;-85,901;-1;4987890,000;4987937,000;4988440,000;50,000;3,250;3,2139066666666665;0,6907333333333333;0,4004;0,2467;0,1537;152,608;0,246859;1;1;1;0;2;0;74;0,154749;0,251185;0,430237;8,041;;4,174;;0,005588;-0,034694;0,259863;-0,036093;0,133867;;
20260918_155149_341;20260918_155149_341_i0010;2026-09-18T15:52:17.031+02:00;impulse_0010_20260918_155149_341_i0010_p3p250bar_mask7_timeseries.csv;impulse_0010_20260918_155149_341_i0010_p3p250bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;10;-1;-1;-1;-85,901;-1;4989937,000;4989984,000;4990487,000;50,000;3,250;3,2309300000000003;0,8380366666666667;0,3961;0,2435;0,1526;153,127;0,250525;1;1;1;0;2;0;78;0,181619;0,263293;0,416656;0,049;;18,404;;0,006864;0,049980;0,285695;-0,102403;0,128959;51,106;48,894
