sequence id;impulse id;recorded at local;timeseries file;summary file;calibration profile id;impulse index;flip angle;pose number;hole number;read stepper y offset;read colibri z offset;start time ms;valve close time ms;capture end time ms;arduino valve open duration ms;target regulator pressure;average actual regulator pressure;average pressure before valve;average force reading;average force 1;average force 2;maximum flow;volume l;nozzle 1 used;nozzle 2 used;nozzle 3 used;nozzle 4 used;valve open sample count;pressure sample count;flow sample count;force baseline n;force baseline standard deviation n;peak force n;time to peak ms;force rise 10-90 ms;force fall 90-10 ms;force fwhm ms;force impulse ns;force plateau mean n;force plateau standard deviation n;actual minus target pressure bar;peak force per actual pressure n per bar;force 1 share percent;force 2 share percent
20260918_150339_254;20260918_150339_254_i0001;2026-09-18T15:03:45.540+02:00;impulse_0001_20260918_150339_254_i0001_p3p000bar_mask7_timeseries.csv;impulse_0001_20260918_150339_254_i0001_p3p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;1;-1;-1;-1;-55,943;-1;2078500,000;2078546,000;2079050,000;50,000;3,000;2,95804;0,6501466666666667;0,4020;0,2533;0,1487;146,702;0,235363;1;1;1;0;2;0;72;0,111102;0,191111;0,418106;3,085;;19,487;;0,009723;0,162740;0,231735;-0,041960;0,141346;61,453;38,547
20260918_150339_254;20260918_150339_254_i0002;2026-09-18T15:03:47.555+02:00;impulse_0002_20260918_150339_254_i0002_p3p000bar_mask7_timeseries.csv;impulse_0002_20260918_150339_254_i0002_p3p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;2;-1;-1;-1;-55,943;-1;2080515,000;2080593,000;2081065,000;50,000;3,000;3,01382;0,0119;0,3954;0,2502;0,1452;145,634;0,233277;1;1;1;0;2;0;70;0,007609;0,030585;0,523264;25,911;;20,548;;0,024620;0,471954;0,028039;0,013820;0,173621;63,485;36,515
20260918_150339_254;20260918_150339_254_i0003;2026-09-18T15:03:49.630+02:00;impulse_0003_20260918_150339_254_i0003_p3p000bar_mask7_timeseries.csv;impulse_0003_20260918_150339_254_i0003_p3p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;3;-1;-1;-1;-55,943;-1;2082578,000;2082625,000;2083128,000;50,000;3,000;2,9737233333333335;0,5599133333333333;0,3932;0,2489;0,1443;145,070;0,233973;1;1;1;0;2;0;73;0,065904;0,154481;0,467439;12,662;;20,853;;0,014859;0,295385;0,213133;-0,026277;0,157190;61,785;38,215
20260918_150339_254;20260918_150339_254_i0004;2026-09-18T15:03:51.705+02:00;impulse_0004_20260918_150339_254_i0004_p3p000bar_mask7_timeseries.csv;impulse_0004_20260918_150339_254_i0004_p3p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;4;-1;-1;-1;-55,943;-1;2084640,000;2084703,000;2085190,000;50,000;3,000;2,95907;0,98575;0,4018;0,2539;0,1479;145,253;0,233675;1;1;1;0;2;0;72;0,140990;0,211196;0,370243;0,068;;18,245;;0,006448;0,075371;0,228787;-0,040930;0,125121;62,671;37,329
20260918_150339_254;20260918_150339_254_i0005;2026-09-18T15:03:53.724+02:00;impulse_0005_20260918_150339_254_i0005_p3p000bar_mask7_timeseries.csv;impulse_0005_20260918_150339_254_i0005_p3p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;5;-1;-1;-1;-55,943;-1;2086687,000;2086734,000;2087237,000;50,000;3,000;2,963953333333333;0,6268466666666667;0,3943;0,2490;0,1453;145,024;0,233669;1;1;1;0;2;0;73;0,085177;0,171846;0,441055;8,696;;19,856;;0,012382;0,235005;0,229686;-0,036047;0,148806;60,484;39,516
20260918_150339_254;20260918_150339_254_i0006;2026-09-18T15:03:55.797+02:00;impulse_0006_20260918_150339_254_i0006_p3p000bar_mask7_timeseries.csv;impulse_0006_20260918_150339_254_i0006_p3p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;6;-1;-1;-1;-55,943;-1;2088750,000;2088796,000;2089300,000;50,000;3,000;2,9630433333333333;0,6523833333333333;0,3931;0,2481;0,1450;144,246;0,232617;1;1;1;0;2;0;71;0,111389;0,191543;0,413528;2,894;;20,319;;0,009350;0,156588;0,228317;-0,036957;0,139562;61,257;38,743
20260918_150339_254;20260918_150339_254_i0007;2026-09-18T15:03:57.862+02:00;impulse_0007_20260918_150339_254_i0007_p3p000bar_mask7_timeseries.csv;impulse_0007_20260918_150339_254_i0007_p3p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;7;-1;-1;-1;-55,943;-1;2090765,000;2090859,000;2091315,000;50,000;3,000;2,98837;0,01343;0,4021;0,2540;0,1481;144,841;0,232851;1;1;1;0;2;0;71;0,020795;0,074013;0,501861;22,156;;19,903;;0,021673;0,449380;0,034648;-0,011630;0,167938;63,402;36,598
20260918_150339_254;20260918_150339_254_i0008;2026-09-18T15:03:59.871+02:00;impulse_0008_20260918_150339_254_i0008_p3p000bar_mask7_timeseries.csv;impulse_0008_20260918_150339_254_i0008_p3p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;8;-1;-1;-1;-55,943;-1;2092828,000;2092875,000;2093378,000;50,000;3,000;2,96915;0,5547233333333333;0,3949;0,2493;0,1456;145,344;0,233067;1;1;1;0;2;0;72;0,072291;0,159553;0,445128;11,519;;19,636;;0,013799;0,270140;0,217698;-0,030850;0,149918;61,281;38,719
20260918_150339_254;20260918_150339_254_i0009;2026-09-18T15:04:01.935+02:00;impulse_0009_20260918_150339_254_i0009_p3p000bar_mask7_timeseries.csv;impulse_0009_20260918_150339_254_i0009_p3p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;9;-1;-1;-1;-55,943;-1;2094906,000;2094953,000;2095456,000;50,000;3,000;2,9662800000000002;0,6504500000000001;0,3959;0,2497;0,1462;144,581;0,231147;1;1;1;0;2;0;69;0,180511;0,223303;0,298892;6,161;;4,240;;0,003088;-0,080122;0,200533;-0,033720;0,100763;;
20260918_150339_254;20260918_150339_254_i0010;2026-09-18T15:04:04.012+02:00;impulse_0010_20260918_150339_254_i0010_p3p000bar_mask7_timeseries.csv;impulse_0010_20260918_150339_254_i0010_p3p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;10;-1;-1;-1;-55,943;-1;2096953,000;2097031,000;2097503,000;50,000;3,000;2,96127;0,97903;0,3947;0,2492;0,1455;144,932;0,236573;1;1;1;0;2;0;77;0,159383;0,218756;0,315862;10,310;;4,788;;0,004752;-0,016740;0,216651;-0,038730;0,106664;;
