sequence id;impulse id;recorded at local;timeseries file;summary file;calibration profile id;impulse index;flip angle;pose number;hole number;read stepper y offset;read colibri z offset;start time ms;valve close time ms;capture end time ms;arduino valve open duration ms;target regulator pressure;average actual regulator pressure;average pressure before valve;average force reading;average force 1;average force 2;maximum flow;volume l;nozzle 1 used;nozzle 2 used;nozzle 3 used;nozzle 4 used;valve open sample count;pressure sample count;flow sample count;force baseline n;force baseline standard deviation n;peak force n;time to peak ms;force rise 10-90 ms;force fall 90-10 ms;force fwhm ms;force impulse ns;force plateau mean n;force plateau standard deviation n;actual minus target pressure bar;peak force per actual pressure n per bar;force 1 share percent;force 2 share percent
20260918_162544_106;20260918_162544_106_i0001;2026-09-18T16:25:50.407+02:00;impulse_0001_20260918_162544_106_i0001_p3p000bar_mask7_timeseries.csv;impulse_0001_20260918_162544_106_i0001_p3p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;1;-1;-1;-1;-65,939;-1;7003265,000;7003312,000;7003815,000;50,000;3,000;2,9651766666666663;0,6367166666666667;0,4375;0,3018;0,1356;146,077;0,234205;1;1;1;0;2;0;72;0,286436;0,297011;-0,111404;11,683;;;;0,000000;-0,281793;0,080799;-0,034823;-0,037571;;
20260918_162544_106;20260918_162544_106_i0002;2026-09-18T16:25:52.424+02:00;impulse_0002_20260918_162544_106_i0002_p3p000bar_mask7_timeseries.csv;impulse_0002_20260918_162544_106_i0002_p3p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;2;-1;-1;-1;-65,939;-1;7005296,000;7005375,000;7005846,000;50,000;3,000;3,00687;0,0119;0,4446;0,3081;0,1366;146,229;0,235265;1;1;1;0;2;0;73;0,140791;0,251871;0,523696;0,118;;18,548;;0,009564;0,142619;0,306689;0,006870;0,174167;68,856;31,144
20260918_162544_106;20260918_162544_106_i0003;2026-09-18T16:25:54.495+02:00;impulse_0003_20260918_162544_106_i0003_p3p000bar_mask7_timeseries.csv;impulse_0003_20260918_162544_106_i0003_p3p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;3;-1;-1;-1;-65,939;-1;7007343,000;7007390,000;7007893,000;50,000;3,000;2,96542;0,33601;0,4459;0,3092;0,1367;145,589;0,232983;1;1;1;0;2;0;71;0,226934;0,293168;0,408426;9,084;;4,169;;0,005080;-0,095449;0,270204;-0,034580;0,137730;;
20260918_162544_106;20260918_162544_106_i0004;2026-09-18T16:25:56.574+02:00;impulse_0004_20260918_162544_106_i0004_p3p000bar_mask7_timeseries.csv;impulse_0004_20260918_162544_106_i0004_p3p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;4;-1;-1;-1;-65,939;-1;7009406,000;7009453,000;7009956,000;50,000;3,000;2,9714666666666667;0,6371266666666666;0,4399;0,3049;0,1350;145,360;0,233592;1;1;1;0;2;0;72;0,287993;0,301656;0,243988;0,262;;2,055;;0,000345;-0,252477;0,145118;-0,028533;0,082110;;
20260918_162544_106;20260918_162544_106_i0005;2026-09-18T16:25:58.583+02:00;impulse_0005_20260918_162544_106_i0005_p3p000bar_mask7_timeseries.csv;impulse_0005_20260918_162544_106_i0005_p3p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;5;-1;-1;-1;-65,939;-1;7011437,000;7011484,000;7011987,000;50,000;3,000;2,9744533333333334;0,33427999999999997;0,4356;0,3018;0,1338;145,451;0,238517;1;1;1;0;2;0;78;0,148595;0,256961;0,496506;12,753;;4,536;;0,008193;0,009271;0,282065;-0,108880;0,166923;48,912;51,088
20260918_162544_106;20260918_162544_106_i0006;2026-09-18T16:26:03.631+02:00;impulse_0006_20260918_162544_106_i0006_p3p250bar_mask7_timeseries.csv;impulse_0006_20260918_162544_106_i0006_p3p250bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;6;-1;-1;-1;-65,939;-1;7016500,000;7016546,000;7017050,000;50,000;3,250;3,2454033333333334;0,37568;0,4728;0,3276;0,1452;152,516;0,245423;1;1;1;0;2;0;72;0,287038;0,331617;0,440114;3,373;;4,168;;0,003316;-0,194806;0,249155;-0,004597;0,135612;;
20260918_162544_106;20260918_162544_106_i0007;2026-09-18T16:26:05.695+02:00;impulse_0007_20260918_162544_106_i0007_p3p250bar_mask7_timeseries.csv;impulse_0007_20260918_162544_106_i0007_p3p250bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;7;-1;-1;-1;-65,939;-1;7018578,000;7018625,000;7019128,000;50,000;3,250;3,2010833333333335;0,7430233333333334;0,4729;0,3273;0,1456;153,050;0,245022;1;1;1;0;2;0;72;0,345496;0,342054;-0,155599;0,525;;;;0,000000;-0,332860;0,079364;-0,048917;-0,048608;;
20260918_162544_106;20260918_162544_106_i0008;2026-09-18T16:26:07.763+02:00;impulse_0008_20260918_162544_106_i0008_p3p250bar_mask7_timeseries.csv;impulse_0008_20260918_162544_106_i0008_p3p250bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;8;-1;-1;-1;-65,939;-1;7020609,000;7020687,000;7021159,000;50,000;3,250;3,23539;0,64455;0,4697;0,3252;0,1445;152,608;0,245422;1;1;1;0;2;0;72;0,311954;0,336172;0,405726;0,343;;3,713;;0,001536;-0,227211;0,229348;-0,014610;0,125402;;
20260918_162544_106;20260918_162544_106_i0009;2026-09-18T16:26:09.813+02:00;impulse_0009_20260918_162544_106_i0009_p3p250bar_mask7_timeseries.csv;impulse_0009_20260918_162544_106_i0009_p3p250bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;9;-1;-1;-1;-65,939;-1;7022671,000;7022718,000;7023221,000;50,000;3,250;3,2099366666666667;0,73204;0,4637;0,3210;0,1427;152,104;0,243352;1;1;1;0;2;0;70;0,294145;0,337727;-0,105429;6,162;;;;0,000000;-0,285340;0,084211;-0,040063;-0,032845;;
20260918_162544_106;20260918_162544_106_i0010;2026-09-18T16:26:11.865+02:00;impulse_0010_20260918_162544_106_i0010_p3p500bar_mask7_timeseries.csv;impulse_0010_20260918_162544_106_i0010_p3p500bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;10;-1;-1;-1;-65,939;-1;7024734,000;7024734,000;7025284,000;50,000;3,500;3,21476;0,73672;0,4730;0,3282;0,1448;152,882;0,250881;1;1;1;0;1;0;77;0,344590;0,341979;-0,232824;9,701;;;;0,000000;-0,340090;0,057248;-0,285240;-0,072423;;
20260918_162544_106;20260918_162544_106_i0011;2026-09-18T16:26:16.865+02:00;impulse_0011_20260918_162544_106_i0011_p3p500bar_mask7_timeseries.csv;impulse_0011_20260918_162544_106_i0011_p3p500bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;11;-1;-1;-1;-65,939;-1;7029734,000;7029781,000;7030284,000;50,000;3,500;3,4832;0,41627333333333333;0,5157;0,3578;0,1579;159,688;0,257494;1;1;1;0;2;0;73;0,223438;0,339702;0,628961;0,102;;19,419;;0,011506;0,156471;0,377872;-0,016800;0,180570;69,124;30,876
20260918_162544_106;20260918_162544_106_i0012;2026-09-18T16:26:18.939+02:00;impulse_0012_20260918_162544_106_i0012_p3p500bar_mask7_timeseries.csv;impulse_0012_20260918_162544_106_i0012_p3p500bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;12;-1;-1;-1;-65,939;-1;7031812,000;7031859,000;7032362,000;50,000;3,500;3,4771533333333333;0,63814;0,5001;0,3471;0,1530;159,413;0,256826;1;1;1;0;2;0;72;0,336057;0,369939;0,460151;0,755;;4,130;;0,002263;-0,229780;0,266595;-0,022847;0,132335;;
20260918_162544_106;20260918_162544_106_i0013;2026-09-18T16:26:21.068+02:00;impulse_0013_20260918_162544_106_i0013_p3p500bar_mask7_timeseries.csv;impulse_0013_20260918_162544_106_i0013_p3p500bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;13;-1;-1;-1;-65,939;-1;7033921,000;7033921,000;7034471,000;50,000;3,500;3,4769099999999997;0,00885;0,5107;0,3538;0,1569;159,078;0,256181;1;1;1;0;1;0;73;0,354798;0,379767;-0,255351;20,085;;;;0,000000;-0,344441;0,053328;-0,023090;-0,073442;;
20260918_162544_106;20260918_162544_106_i0014;2026-09-18T16:26:23.017+02:00;impulse_0014_20260918_162544_106_i0014_p3p500bar_mask7_timeseries.csv;impulse_0014_20260918_162544_106_i0014_p3p500bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;14;-1;-1;-1;-65,939;-1;7035890,000;7035953,000;7036440,000;50,000;3,500;3,48918;0,01343;0,5051;0,3503;0,1548;159,001;0,257190;1;1;1;0;2;0;73;0,284869;0,359997;0,505097;7,673;;4,253;;0,005752;-0,125479;0,328798;-0,010820;0,144761;;
20260918_162544_106;20260918_162544_106_i0015;2026-09-18T16:26:25.075+02:00;impulse_0015_20260918_162544_106_i0015_p3p500bar_mask7_timeseries.csv;impulse_0015_20260918_162544_106_i0015_p3p500bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;15;-1;-1;-1;-65,939;-1;7037953,000;7038000,000;7038503,000;50,000;3,500;3,475633333333333;0,4098633333333333;0,5129;0,3557;0,1572;158,971;0,261650;1;1;1;0;2;0;80;0,301449;0,363556;0,486678;5,223;;4,119;;0,004532;-0,146129;0,321148;-0,107700;0,140026;;
20260918_162544_106;20260918_162544_106_i0016;2026-09-18T16:26:30.197+02:00;impulse_0016_20260918_162544_106_i0016_p3p750bar_mask7_timeseries.csv;impulse_0016_20260918_162544_106_i0016_p3p750bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;16;-1;-1;-1;-65,939;-1;7043046,000;7043046,000;7043596,000;50,000;3,750;3,7220999999999997;0,9030433333333333;0,5445;0,3777;0,1668;165,822;0,266208;1;1;1;0;1;0;74;0,300682;0,401165;-0,177778;1,639;;;;0,000000;-0,290362;0,064702;-0,027900;-0,047763;;
20260918_162544_106;20260918_162544_106_i0017;2026-09-18T16:26:32.146+02:00;impulse_0017_20260918_162544_106_i0017_p3p750bar_mask7_timeseries.csv;impulse_0017_20260918_162544_106_i0017_p3p750bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;17;-1;-1;-1;-65,939;-1;7045031,000;7045093,000;7045581,000;50,000;3,750;3,72704;0,01373;0,5382;0,3726;0,1657;165,746;0,267293;1;1;1;0;2;0;74;0,233160;0,364189;0,719088;0,029;;19,857;;0,013555;0,205385;0,413270;-0,022960;0,192938;69,441;30,559
20260918_162544_106;20260918_162544_106_i0018;2026-09-18T16:26:34.247+02:00;impulse_0018_20260918_162544_106_i0018_p3p750bar_mask7_timeseries.csv;impulse_0018_20260918_162544_106_i0018_p3p750bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;18;-1;-1;-1;-65,939;-1;7047093,000;7047140,000;7047643,000;50,000;3,750;3,7244166666666665;0,45472666666666667;0,5485;0,3805;0,1680;165,410;0,266123;1;1;1;0;2;0;72;0,196644;0,347542;0,694114;0,086;;16,625;;0,011883;0,159416;0,412247;-0,025583;0,186368;69,605;30,395
20260918_162544_106;20260918_162544_106_i0019;2026-09-18T16:26:36.359+02:00;impulse_0019_20260918_162544_106_i0019_p3p750bar_mask7_timeseries.csv;impulse_0019_20260918_162544_106_i0019_p3p750bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;19;-1;-1;-1;-65,939;-1;7049171,000;7049250,000;7049721,000;50,000;3,750;3,6895;1,35258;0,5322;0,3683;0,1639;165,532;0,266285;1;1;1;0;2;0;72;0,345117;0,406622;-0,135114;0,339;;;;0,000000;-0,335583;0,085027;-0,060500;-0,036621;;
