sequence id;impulse id;recorded at local;timeseries file;summary file;calibration profile id;impulse index;flip angle;pose number;hole number;read stepper y offset;read colibri z offset;start time ms;valve close time ms;capture end time ms;arduino valve open duration ms;target regulator pressure;average actual regulator pressure;average pressure before valve;average force reading;average force 1;average force 2;maximum flow;volume l;nozzle 1 used;nozzle 2 used;nozzle 3 used;nozzle 4 used;valve open sample count;pressure sample count;flow sample count;force baseline n;force baseline standard deviation n;peak force n;time to peak ms;force rise 10-90 ms;force fall 90-10 ms;force fwhm ms;force impulse ns;force plateau mean n;force plateau standard deviation n;actual minus target pressure bar;peak force per actual pressure n per bar;force 1 share percent;force 2 share percent
20260918_160556_504;20260918_160556_504_i0001;2026-09-18T16:06:02.734+02:00;impulse_0001_20260918_160556_504_i0001_p3p000bar_mask7_timeseries.csv;impulse_0001_20260918_160556_504_i0001_p3p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;1;-1;-1;-1;-45,918;-1;5815656,000;5815703,000;5816206,000;50,000;3,000;2,9738433333333334;0,56307;0,5113;0,3637;0,1477;146,367;0,234541;1;1;1;0;2;0;72;0,287539;0,313062;0,373541;0,711;;4,202;;0,001828;-0,197230;0,216416;-0,026157;0,125609;;
20260918_160556_504;20260918_160556_504_i0002;2026-09-18T16:06:04.828+02:00;impulse_0002_20260918_160556_504_i0002_p3p000bar_mask7_timeseries.csv;impulse_0002_20260918_160556_504_i0002_p3p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;2;-1;-1;-1;-45,918;-1;5817687,000;5817765,000;5818237,000;50,000;3,000;3,00339;0,01556;0,5083;0,3602;0,1481;146,031;0,233955;1;1;1;0;2;0;70;0,141077;0,250166;0,573766;5,408;;18,856;;0,014527;0,239671;0,317758;0,003390;0,191040;67,809;32,191
20260918_160556_504;20260918_160556_504_i0003;2026-09-18T16:06:06.857+02:00;impulse_0003_20260918_160556_504_i0003_p3p000bar_mask7_timeseries.csv;impulse_0003_20260918_160556_504_i0003_p3p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;3;-1;-1;-1;-45,918;-1;5819750,000;5819796,000;5820300,000;50,000;3,000;2,96512;0,33794;0,5184;0,3673;0,1511;145,039;0,233384;1;1;1;0;2;0;72;0,207220;0,293297;0,482400;0,127;;17,304;;0,007915;0,068072;0,312037;-0,034880;0,162692;66,942;33,058
20260918_160556_504;20260918_160556_504_i0004;2026-09-18T16:06:08.908+02:00;impulse_0004_20260918_160556_504_i0004_p3p000bar_mask7_timeseries.csv;impulse_0004_20260918_160556_504_i0004_p3p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;4;-1;-1;-1;-45,918;-1;5821828,000;5821875,000;5822378,000;50,000;3,000;2,9548633333333334;0,6788333333333333;0,4967;0,3529;0,1438;145,405;0,233814;1;1;1;0;2;0;73;0,271859;0,314544;-0,129210;4,644;;;;0,000000;-0,262195;0,064718;-0,045137;-0,043728;;
20260918_160556_504;20260918_160556_504_i0005;2026-09-18T16:06:10.970+02:00;impulse_0005_20260918_160556_504_i0005_p3p000bar_mask7_timeseries.csv;impulse_0005_20260918_160556_504_i0005_p3p000bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;5;-1;-1;-1;-45,918;-1;5823859,000;5823906,000;5824409,000;50,000;3,000;2,9599933333333333;0,6350899999999999;0,5117;0,3622;0,1495;145,054;0,236700;1;1;1;0;2;0;76;0,199132;0,290948;0,402776;0,077;;3,774;;0,001155;-0,143897;0,165264;-0,123340;0,136073;;
20260918_160556_504;20260918_160556_504_i0006;2026-09-18T16:06:15.990+02:00;impulse_0006_20260918_160556_504_i0006_p3p250bar_mask7_timeseries.csv;impulse_0006_20260918_160556_504_i0006_p3p250bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;6;-1;-1;-1;-45,918;-1;5828890,000;5828937,000;5829440,000;50,000;3,250;3,2373433333333335;0,37538;0,5129;0,3640;0,1489;152,348;0,245127;1;1;1;0;2;0;72;0,236871;0,327477;0,515421;0,292;;16,409;;0,008116;0,046345;0,348816;-0,012657;0,159211;62,843;37,157
20260918_160556_504;20260918_160556_504_i0007;2026-09-18T16:06:18.121+02:00;impulse_0007_20260918_160556_504_i0007_p3p250bar_mask7_timeseries.csv;impulse_0007_20260918_160556_504_i0007_p3p250bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;7;-1;-1;-1;-45,918;-1;5831000,000;5831000,000;5831550,000;50,000;3,250;3,2255599999999998;0,32715666666666665;0,2561;0,1753;0,0808;152,165;0,244984;1;1;1;0;1;0;72;0,368458;0,351994;-0,263434;35,853;;;;0,000000;-0,361891;0,069345;-0,024440;-0,081671;;
20260918_160556_504;20260918_160556_504_i0008;2026-09-18T16:06:20.104+02:00;impulse_0008_20260918_160556_504_i0008_p3p250bar_mask7_timeseries.csv;impulse_0008_20260918_160556_504_i0008_p3p250bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;8;-1;-1;-1;-45,918;-1;5833031,000;5833078,000;5833581,000;50,000;3,250;3,2120100000000003;0,7502433333333334;0,5136;0,3657;0,1479;151,875;0,244434;1;1;1;0;2;0;71;0,291257;0,347018;-0,142147;2,393;;;;0,000000;-0,283394;0,068547;-0,037990;-0,044255;;
20260918_160556_504;20260918_160556_504_i0009;2026-09-18T16:06:22.113+02:00;impulse_0009_20260918_160556_504_i0009_p3p250bar_mask7_timeseries.csv;impulse_0009_20260918_160556_504_i0009_p3p250bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;9;-1;-1;-1;-45,918;-1;5835031,000;5835078,000;5835581,000;50,000;3,250;3,2270233333333334;0,37588666666666665;0,5304;0,3773;0,1531;152,532;0,245309;1;1;1;0;2;0;72;0,164608;0,283172;0,638741;4,192;;18,726;;0,015490;0,254425;0,356139;-0,022977;0,197935;68,568;31,432
20260918_160556_504;20260918_160556_504_i0010;2026-09-18T16:06:24.221+02:00;impulse_0010_20260918_160556_504_i0010_p3p250bar_mask7_timeseries.csv;impulse_0010_20260918_160556_504_i0010_p3p250bar_mask7_summary.csv;784e9ca3-e454-4d8b-9821-c6c1183ae767;10;-1;-1;-1;-45,918;-1;5837109,000;5837187,000;5837659,000;50,000;3,250;3,21451;1,04465;0,5307;0,3771;0,1536;152,547;0,250295;1;1;1;0;2;0;81;0,321506;0,347062;0,368296;0,210;;3,576;;0,001009;-0,252112;0,193908;-0,035490;0,114573;;
